Station,Date,Discharge,Longitude,Latitude
USGS-02068500,2021-08-14,166.0,-80.3030555555556,36.515
USGS-02068500,2021-08-15,155.0,-80.3030555555556,36.515
USGS-02068500,2021-08-16,230.0,-80.3030555555556,36.515
USGS-02068500,2021-08-17,358.0,-80.3030555555556,36.515
USGS-02068500,2021-08-18,608.0,-80.3030555555556,36.515
USGS-02068500,2021-08-19,200.0,-80.3030555555556,36.515
USGS-02068500,2021-08-20,192.0,-80.3030555555556,36.515
USGS-02068500,2021-08-21,213.0,-80.3030555555556,36.515
USGS-02068500,2021-08-22,201.0,-80.3030555555556,36.515
USGS-02068500,2021-08-23,156.0,-80.3030555555556,36.515
USGS-02068500,2021-08-24,177.0,-80.3030555555556,36.515
USGS-02068500,2021-08-25,172.0,-80.3030555555556,36.515
USGS-02068500,2021-08-26,179.0,-80.3030555555556,36.515
USGS-02068500,2021-08-27,148.0,-80.3030555555556,36.515
USGS-02068500,2021-08-28,130.0,-80.3030555555556,36.515
USGS-02068500,2021-08-29,110.0,-80.3030555555556,36.515
USGS-02068500,2021-08-30,112.0,-80.3030555555556,36.515
USGS-02068500,2021-08-31,116.0,-80.3030555555556,36.515
USGS-02068500,2021-09-01,329.0,-80.3030555555556,36.515
USGS-02068500,2021-09-02,222.0,-80.3030555555556,36.515
USGS-02068500,2021-09-03,172.0,-80.3030555555556,36.515
USGS-02068500,2021-09-04,130.0,-80.3030555555556,36.515
USGS-02068500,2021-09-05,123.0,-80.3030555555556,36.515
USGS-02068500,2021-09-06,140.0,-80.3030555555556,36.515
USGS-02068500,2021-09-07,137.0,-80.3030555555556,36.515
USGS-02068500,2021-09-08,137.0,-80.3030555555556,36.515
USGS-02068500,2021-09-09,128.0,-80.3030555555556,36.515
USGS-02068500,2021-09-10,119.0,-80.3030555555556,36.515
USGS-02068500,2021-09-11,116.0,-80.3030555555556,36.515
USGS-02068500,2021-09-12,118.0,-80.3030555555556,36.515
USGS-02068500,2021-09-13,119.0,-80.3030555555556,36.515
USGS-02068500,2021-09-14,119.0,-80.3030555555556,36.515
USGS-02068500,2021-09-15,114.0,-80.3030555555556,36.515
USGS-02068500,2021-09-16,116.0,-80.3030555555556,36.515
USGS-02068500,2021-09-17,128.0,-80.3030555555556,36.515
USGS-02068500,2021-09-18,119.0,-80.3030555555556,36.515
USGS-02068500,2021-09-19,119.0,-80.3030555555556,36.515
USGS-02068500,2021-09-20,118.0,-80.3030555555556,36.515
USGS-02068500,2021-09-21,490.0,-80.3030555555556,36.515
USGS-02068500,2021-09-22,2240.0,-80.3030555555556,36.515
USGS-02068500,2021-09-23,747.0,-80.3030555555556,36.515
USGS-02068500,2021-09-24,334.0,-80.3030555555556,36.515
USGS-02068500,2021-09-25,263.0,-80.3030555555556,36.515
USGS-02068500,2021-09-26,212.0,-80.3030555555556,36.515
USGS-02068500,2021-09-27,161.0,-80.3030555555556,36.515
USGS-02068500,2021-09-28,150.0,-80.3030555555556,36.515
USGS-02068500,2021-09-29,143.0,-80.3030555555556,36.515
USGS-02068500,2021-09-30,137.0,-80.3030555555556,36.515
USGS-02068500,2021-10-01,132.0,-80.3030555555556,36.515
USGS-02068500,2021-10-02,143.0,-80.3030555555556,36.515
USGS-02068500,2021-10-03,167.0,-80.3030555555556,36.515
USGS-02068500,2021-10-04,149.0,-80.3030555555556,36.515
USGS-02068500,2021-10-05,148.0,-80.3030555555556,36.515
USGS-02068500,2021-10-06,137.0,-80.3030555555556,36.515
USGS-02068500,2021-10-07,138.0,-80.3030555555556,36.515
USGS-02068500,2021-10-08,137.0,-80.3030555555556,36.515
USGS-02068500,2021-10-09,150.0,-80.3030555555556,36.515
USGS-02068500,2021-10-10,155.0,-80.3030555555556,36.515
USGS-02068500,2021-10-11,124.0,-80.3030555555556,36.515
USGS-02068500,2021-10-12,120.0,-80.3030555555556,36.515
USGS-02068500,2021-10-13,120.0,-80.3030555555556,36.515
USGS-02068500,2021-10-14,124.0,-80.3030555555556,36.515
USGS-02068500,2021-10-15,116.0,-80.3030555555556,36.515
USGS-02068500,2021-10-16,116.0,-80.3030555555556,36.515
USGS-02068500,2021-10-17,115.0,-80.3030555555556,36.515
USGS-02068500,2021-10-18,115.0,-80.3030555555556,36.515
USGS-02068500,2021-10-19,114.0,-80.3030555555556,36.515
USGS-02068500,2021-10-20,110.0,-80.3030555555556,36.515
USGS-02068500,2021-10-21,107.0,-80.3030555555556,36.515
USGS-02068500,2021-10-22,105.0,-80.3030555555556,36.515
USGS-02068500,2021-10-23,101.0,-80.3030555555556,36.515
USGS-02068500,2021-10-24,103.0,-80.3030555555556,36.515
USGS-02068500,2021-10-25,116.0,-80.3030555555556,36.515
USGS-02068500,2021-10-26,111.0,-80.3030555555556,36.515
USGS-02068500,2021-10-27,100.0,-80.3030555555556,36.515
USGS-02068500,2021-10-28,105.0,-80.3030555555556,36.515
USGS-02068500,2021-10-29,181.0,-80.3030555555556,36.515
USGS-02068500,2021-10-30,132.0,-80.3030555555556,36.515
USGS-02068500,2021-10-31,115.0,-80.3030555555556,36.515
USGS-02068500,2021-11-01,110.0,-80.3030555555556,36.515
USGS-02068500,2021-11-02,109.0,-80.3030555555556,36.515
USGS-02068500,2021-11-03,108.0,-80.3030555555556,36.515
USGS-02068500,2021-11-04,103.0,-80.3030555555556,36.515
USGS-02068500,2021-11-05,103.0,-80.3030555555556,36.515
USGS-02068500,2021-11-06,103.0,-80.3030555555556,36.515
USGS-02068500,2021-11-07,103.0,-80.3030555555556,36.515
USGS-02068500,2021-11-08,102.0,-80.3030555555556,36.515
USGS-02068500,2021-11-09,99.3,-80.3030555555556,36.515
USGS-02068500,2021-11-10,99.9,-80.3030555555556,36.515
USGS-02068500,2021-11-11,99.7,-80.3030555555556,36.515
USGS-02068500,2021-11-12,123.0,-80.3030555555556,36.515
USGS-02068500,2021-11-13,105.0,-80.3030555555556,36.515
USGS-02068500,2021-11-14,101.0,-80.3030555555556,36.515
USGS-02068500,2021-11-15,101.0,-80.3030555555556,36.515
USGS-02068500,2021-11-16,98.7,-80.3030555555556,36.515
USGS-02068500,2021-11-17,98.9,-80.3030555555556,36.515
USGS-02068500,2021-11-18,99.2,-80.3030555555556,36.515
USGS-02068500,2021-11-19,97.0,-80.3030555555556,36.515
USGS-02068500,2021-11-20,81.1,-80.3030555555556,36.515
USGS-02068500,2021-11-21,82.4,-80.3030555555556,36.515
USGS-02068500,2021-11-22,83.9,-80.3030555555556,36.515
USGS-02068500,2021-11-23,82.9,-80.3030555555556,36.515
USGS-02068500,2021-11-24,81.9,-80.3030555555556,36.515
USGS-02068500,2021-11-25,84.8,-80.3030555555556,36.515
USGS-02068500,2021-11-26,87.8,-80.3030555555556,36.515
USGS-02068500,2021-11-27,86.2,-80.3030555555556,36.515
USGS-02068500,2021-11-28,85.3,-80.3030555555556,36.515
USGS-02068500,2021-11-29,85.1,-80.3030555555556,36.515
USGS-02068500,2021-11-30,85.0,-80.3030555555556,36.515
USGS-02068500,2021-12-01,84.4,-80.3030555555556,36.515
USGS-02068500,2021-12-02,80.4,-80.3030555555556,36.515
USGS-02068500,2021-12-03,72.3,-80.3030555555556,36.515
USGS-02068500,2021-12-04,71.9,-80.3030555555556,36.515
USGS-02068500,2021-12-05,70.2,-80.3030555555556,36.515
USGS-02068500,2021-12-06,70.2,-80.3030555555556,36.515
USGS-02068500,2021-12-07,68.8,-80.3030555555556,36.515
USGS-02068500,2021-12-08,70.0,-80.3030555555556,36.515
USGS-02068500,2021-12-09,70.2,-80.3030555555556,36.515
USGS-02068500,2021-12-10,70.2,-80.3030555555556,36.515
USGS-02068500,2021-12-11,80.3,-80.3030555555556,36.515
USGS-02068500,2021-12-12,91.0,-80.3030555555556,36.515
USGS-02068500,2021-12-13,73.5,-80.3030555555556,36.515
USGS-02068500,2021-12-14,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-15,70.6,-80.3030555555556,36.515
USGS-02068500,2021-12-16,69.2,-80.3030555555556,36.515
USGS-02068500,2021-12-17,72.0,-80.3030555555556,36.515
USGS-02068500,2021-12-18,73.6,-80.3030555555556,36.515
USGS-02068500,2021-12-19,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-20,80.5,-80.3030555555556,36.515
USGS-02068500,2021-12-21,77.0,-80.3030555555556,36.515
USGS-02068500,2021-12-22,75.2,-80.3030555555556,36.515
USGS-02068500,2021-12-23,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-24,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-25,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-26,72.2,-80.3030555555556,36.515
USGS-02068500,2021-12-27,71.7,-80.3030555555556,36.515
USGS-02068500,2021-12-28,68.9,-80.3030555555556,36.515
USGS-02068500,2021-12-29,70.6,-80.3030555555556,36.515
USGS-02068500,2021-12-30,77.9,-80.3030555555556,36.515
USGS-02068500,2021-12-31,75.6,-80.3030555555556,36.515
USGS-02068500,2022-01-01,73.0,-80.3030555555556,36.515
USGS-02068500,2022-01-02,130.0,-80.3030555555556,36.515
USGS-02068500,2022-01-03,270.0,-80.3030555555556,36.515
USGS-02068500,2022-01-04,186.0,-80.3030555555556,36.515
USGS-02068500,2022-01-05,140.0,-80.3030555555556,36.515
USGS-02068500,2022-01-06,111.0,-80.3030555555556,36.515
USGS-02068500,2022-01-07,106.0,-80.3030555555556,36.515
USGS-02068500,2022-01-08,97.9,-80.3030555555556,36.515
USGS-02068500,2022-01-09,107.0,-80.3030555555556,36.515
USGS-02068500,2022-01-10,132.0,-80.3030555555556,36.515
USGS-02068500,2022-01-11,106.0,-80.3030555555556,36.515
USGS-02068500,2022-01-12,101.0,-80.3030555555556,36.515
USGS-02068500,2022-01-13,97.5,-80.3030555555556,36.515
USGS-02068500,2022-01-14,97.5,-80.3030555555556,36.515
USGS-02068500,2022-01-15,95.4,-80.3030555555556,36.515
USGS-02068500,2022-01-16,102.0,-80.3030555555556,36.515
USGS-02068500,2022-01-17,135.0,-80.3030555555556,36.515
USGS-02068500,2022-01-18,89.7,-80.3030555555556,36.515
USGS-02068500,2022-01-19,86.0,-80.3030555555556,36.515
USGS-02068500,2022-01-20,96.1,-80.3030555555556,36.515
USGS-02068500,2022-01-21,133.0,-80.3030555555556,36.515
USGS-02068500,2022-01-22,95.1,-80.3030555555556,36.515
USGS-02068500,2022-01-23,96.4,-80.3030555555556,36.515
USGS-02068500,2022-01-24,89.8,-80.3030555555556,36.515
USGS-02068500,2022-01-25,100.0,-80.3030555555556,36.515
USGS-02068500,2022-01-26,96.5,-80.3030555555556,36.515
USGS-02068500,2022-01-27,93.7,-80.3030555555556,36.515
USGS-02068500,2022-01-28,88.3,-80.3030555555556,36.515
USGS-02068500,2022-01-29,96.4,-80.3030555555556,36.515
USGS-02068500,2022-01-30,85.3,-80.3030555555556,36.515
USGS-02068500,2022-01-31,103.0,-80.3030555555556,36.515
USGS-02068500,2022-02-01,89.4,-80.3030555555556,36.515
USGS-02068500,2022-02-02,86.5,-80.3030555555556,36.515
USGS-02068500,2022-02-03,343.0,-80.3030555555556,36.515
USGS-02068500,2022-02-04,1430.0,-80.3030555555556,36.515
USGS-02068500,2022-02-05,670.0,-80.3030555555556,36.515
USGS-02068500,2022-02-06,385.0,-80.3030555555556,36.515
USGS-02068500,2022-02-07,272.0,-80.3030555555556,36.515
USGS-02068500,2022-02-08,223.0,-80.3030555555556,36.515
USGS-02068500,2022-02-09,203.0,-80.3030555555556,36.515
USGS-02068500,2022-02-10,193.0,-80.3030555555556,36.515
USGS-02068500,2022-02-11,182.0,-80.3030555555556,36.515
USGS-02068500,2022-02-12,182.0,-80.3030555555556,36.515
USGS-02068500,2022-02-13,180.0,-80.3030555555556,36.515
USGS-02068500,2022-02-14,167.0,-80.3030555555556,36.515
USGS-02068500,2022-02-15,168.0,-80.3030555555556,36.515
USGS-02068500,2022-02-16,175.0,-80.3030555555556,36.515
USGS-02068500,2022-02-17,182.0,-80.3030555555556,36.515
USGS-02068500,2022-02-18,288.0,-80.3030555555556,36.515
USGS-02068500,2022-02-19,202.0,-80.3030555555556,36.515
USGS-02068500,2022-02-20,187.0,-80.3030555555556,36.515
USGS-02068500,2022-02-21,175.0,-80.3030555555556,36.515
USGS-02068500,2022-02-22,177.0,-80.3030555555556,36.515
USGS-02068500,2022-02-23,265.0,-80.3030555555556,36.515
USGS-02068500,2022-02-24,562.0,-80.3030555555556,36.515
USGS-02068500,2022-02-25,472.0,-80.3030555555556,36.515
USGS-02068500,2022-02-26,325.0,-80.3030555555556,36.515
USGS-02068500,2022-02-27,285.0,-80.3030555555556,36.515
USGS-02068500,2022-02-28,218.0,-80.3030555555556,36.515
USGS-02068500,2022-03-01,207.0,-80.3030555555556,36.515
USGS-02068500,2022-03-02,196.0,-80.3030555555556,36.515
USGS-02068500,2022-03-03,167.0,-80.3030555555556,36.515
USGS-02068500,2022-03-04,162.0,-80.3030555555556,36.515
USGS-02068500,2022-03-05,162.0,-80.3030555555556,36.515
USGS-02068500,2022-03-06,162.0,-80.3030555555556,36.515
USGS-02068500,2022-03-07,162.0,-80.3030555555556,36.515
USGS-02068500,2022-03-08,174.0,-80.3030555555556,36.515
USGS-02068500,2022-03-09,213.0,-80.3030555555556,36.515
USGS-02068500,2022-03-10,226.0,-80.3030555555556,36.515
USGS-02068500,2022-03-11,201.0,-80.3030555555556,36.515
USGS-02068500,2022-03-12,222.0,-80.3030555555556,36.515
USGS-02068500,2022-03-13,192.0,-80.3030555555556,36.515
USGS-02068500,2022-03-14,223.0,-80.3030555555556,36.515
USGS-02068500,2022-03-15,212.0,-80.3030555555556,36.515
USGS-02068500,2022-03-16,181.0,-80.3030555555556,36.515
USGS-02068500,2022-03-17,183.0,-80.3030555555556,36.515
USGS-02068500,2022-03-18,171.0,-80.3030555555556,36.515
USGS-02068500,2022-03-19,171.0,-80.3030555555556,36.515
USGS-02068500,2022-03-20,173.0,-80.3030555555556,36.515
USGS-02068500,2022-03-21,170.0,-80.3030555555556,36.515
USGS-02068500,2022-03-22,169.0,-80.3030555555556,36.515
USGS-02068500,2022-03-23,456.0,-80.3030555555556,36.515
USGS-02068500,2022-03-24,498.0,-80.3030555555556,36.515
USGS-02068500,2022-03-25,328.0,-80.3030555555556,36.515
USGS-02068500,2022-03-26,288.0,-80.3030555555556,36.515
USGS-02068500,2022-03-27,268.0,-80.3030555555556,36.515
USGS-02068500,2022-03-28,255.0,-80.3030555555556,36.515
USGS-02068500,2022-03-29,246.0,-80.3030555555556,36.515
USGS-02068500,2022-03-30,235.0,-80.3030555555556,36.515
USGS-02068500,2022-03-31,239.0,-80.3030555555556,36.515
USGS-02068500,2022-04-01,223.0,-80.3030555555556,36.515
USGS-02068500,2022-04-02,208.0,-80.3030555555556,36.515
USGS-02068500,2022-04-03,206.0,-80.3030555555556,36.515
USGS-02068500,2022-04-04,201.0,-80.3030555555556,36.515
USGS-02068500,2022-04-05,209.0,-80.3030555555556,36.515
USGS-02068500,2022-04-06,351.0,-80.3030555555556,36.515
USGS-02068500,2022-04-07,250.0,-80.3030555555556,36.515
USGS-02068500,2022-04-08,229.0,-80.3030555555556,36.515
USGS-02068500,2022-04-09,219.0,-80.3030555555556,36.515
USGS-02068500,2022-04-10,210.0,-80.3030555555556,36.515
USGS-02068500,2022-04-11,206.0,-80.3030555555556,36.515
USGS-02068500,2022-04-12,201.0,-80.3030555555556,36.515
USGS-02068500,2022-04-13,195.0,-80.3030555555556,36.515
USGS-02068500,2022-04-14,195.0,-80.3030555555556,36.515
USGS-02068500,2022-04-15,191.0,-80.3030555555556,36.515
USGS-02068500,2022-04-16,180.0,-80.3030555555556,36.515
USGS-02068500,2022-04-17,178.0,-80.3030555555556,36.515
USGS-02068500,2022-04-18,306.0,-80.3030555555556,36.515
USGS-02068500,2022-04-19,238.0,-80.3030555555556,36.515
USGS-02068500,2022-04-20,201.0,-80.3030555555556,36.515
USGS-02068500,2022-04-21,192.0,-80.3030555555556,36.515
USGS-02068500,2022-04-22,188.0,-80.3030555555556,36.515
USGS-02068500,2022-04-23,184.0,-80.3030555555556,36.515
USGS-02068500,2022-04-24,178.0,-80.3030555555556,36.515
USGS-02068500,2022-04-25,128.0,-80.3030555555556,36.515
USGS-02068500,2022-04-26,139.0,-80.3030555555556,36.515
USGS-02068500,2022-04-27,129.0,-80.3030555555556,36.515
USGS-02068500,2022-04-28,218.0,-80.3030555555556,36.515
USGS-02068500,2022-04-29,217.0,-80.3030555555556,36.515
USGS-02068500,2022-04-30,174.0,-80.3030555555556,36.515
USGS-02068500,2022-05-01,174.0,-80.3030555555556,36.515
USGS-02068500,2022-05-02,158.0,-80.3030555555556,36.515
USGS-02068500,2022-05-03,150.0,-80.3030555555556,36.515
USGS-02068500,2022-05-04,144.0,-80.3030555555556,36.515
USGS-02068500,2022-05-05,142.0,-80.3030555555556,36.515
USGS-02068500,2022-05-06,145.0,-80.3030555555556,36.515
USGS-02068500,2022-05-07,195.0,-80.3030555555556,36.515
USGS-02068500,2022-05-08,176.0,-80.3030555555556,36.515
USGS-02068500,2022-05-09,154.0,-80.3030555555556,36.515
USGS-02068500,2022-05-10,155.0,-80.3030555555556,36.515
USGS-02068500,2022-05-11,150.0,-80.3030555555556,36.515
USGS-02068500,2022-05-12,113.0,-80.3030555555556,36.515
USGS-02068500,2022-05-13,104.0,-80.3030555555556,36.515
USGS-02068500,2022-05-14,127.0,-80.3030555555556,36.515
USGS-02068500,2022-05-15,185.0,-80.3030555555556,36.515
USGS-02068500,2022-05-16,192.0,-80.3030555555556,36.515
USGS-02068500,2022-05-17,171.0,-80.3030555555556,36.515
USGS-02068500,2022-05-18,161.0,-80.3030555555556,36.515
USGS-02068500,2022-05-19,159.0,-80.3030555555556,36.515
USGS-02068500,2022-05-20,153.0,-80.3030555555556,36.515
USGS-02068500,2022-05-21,109.0,-80.3030555555556,36.515
USGS-02068500,2022-05-22,164.0,-80.3030555555556,36.515
USGS-02068500,2022-05-23,225.0,-80.3030555555556,36.515
USGS-02068500,2022-05-24,443.0,-80.3030555555556,36.515
USGS-02068500,2022-05-25,233.0,-80.3030555555556,36.515
USGS-02068500,2022-05-26,206.0,-80.3030555555556,36.515
USGS-02068500,2022-05-27,1500.0,-80.3030555555556,36.515
USGS-02068500,2022-05-28,583.0,-80.3030555555556,36.515
USGS-02068500,2022-05-29,364.0,-80.3030555555556,36.515
USGS-02068500,2022-05-30,260.0,-80.3030555555556,36.515
USGS-02068500,2022-05-31,181.0,-80.3030555555556,36.515
USGS-02068500,2022-06-01,161.0,-80.3030555555556,36.515
USGS-02068500,2022-06-02,167.0,-80.3030555555556,36.515
USGS-02068500,2022-06-03,179.0,-80.3030555555556,36.515
USGS-02068500,2022-06-04,200.0,-80.3030555555556,36.515
USGS-02068500,2022-06-05,198.0,-80.3030555555556,36.515
USGS-02068500,2022-06-06,155.0,-80.3030555555556,36.515
USGS-02068500,2022-06-07,127.0,-80.3030555555556,36.515
USGS-02068500,2022-06-08,128.0,-80.3030555555556,36.515
USGS-02068500,2022-06-09,143.0,-80.3030555555556,36.515
USGS-02068500,2022-06-10,158.0,-80.3030555555556,36.515
USGS-02068500,2022-06-11,172.0,-80.3030555555556,36.515
USGS-02068500,2022-06-12,172.0,-80.3030555555556,36.515
USGS-02068500,2022-06-13,160.0,-80.3030555555556,36.515
USGS-02068500,2022-06-14,137.0,-80.3030555555556,36.515
USGS-02068500,2022-06-15,113.0,-80.3030555555556,36.515
USGS-02068500,2022-06-16,158.0,-80.3030555555556,36.515
USGS-02068500,2022-06-17,173.0,-80.3030555555556,36.515
USGS-02068500,2022-06-18,104.0,-80.3030555555556,36.515
USGS-02068500,2022-06-19,104.0,-80.3030555555556,36.515
USGS-02068500,2022-06-20,111.0,-80.3030555555556,36.515
USGS-02068500,2022-06-21,104.0,-80.3030555555556,36.515
USGS-02068500,2022-06-22,107.0,-80.3030555555556,36.515
USGS-02068500,2022-06-23,105.0,-80.3030555555556,36.515
USGS-02068500,2022-06-24,106.0,-80.3030555555556,36.515
USGS-02068500,2022-06-25,102.0,-80.3030555555556,36.515
USGS-02068500,2022-06-26,105.0,-80.3030555555556,36.515
USGS-02068500,2022-06-27,116.0,-80.3030555555556,36.515
USGS-02068500,2022-06-28,112.0,-80.3030555555556,36.515
USGS-02068500,2022-06-29,108.0,-80.3030555555556,36.515
USGS-02068500,2022-06-30,151.0,-80.3030555555556,36.515
USGS-02068500,2022-07-01,116.0,-80.3030555555556,36.515
USGS-02068500,2022-07-02,132.0,-80.3030555555556,36.515
USGS-02068500,2022-07-03,202.0,-80.3030555555556,36.515
USGS-02068500,2022-07-04,129.0,-80.3030555555556,36.515
USGS-02068500,2022-07-05,111.0,-80.3030555555556,36.515
USGS-02068500,2022-07-06,132.0,-80.3030555555556,36.515
USGS-02068500,2022-07-07,114.0,-80.3030555555556,36.515
USGS-02068500,2022-07-08,147.0,-80.3030555555556,36.515
USGS-02068500,2022-07-09,196.0,-80.3030555555556,36.515
USGS-02068500,2022-07-10,242.0,-80.3030555555556,36.515
USGS-02068500,2022-07-11,188.0,-80.3030555555556,36.515
USGS-02068500,2022-07-12,131.0,-80.3030555555556,36.515
USGS-02068500,2022-07-13,153.0,-80.3030555555556,36.515
USGS-02068500,2022-07-14,215.0,-80.3030555555556,36.515
USGS-02068500,2022-07-15,159.0,-80.3030555555556,36.515
USGS-02068500,2022-07-16,155.0,-80.3030555555556,36.515
USGS-02068500,2022-07-17,146.0,-80.3030555555556,36.515
USGS-02068500,2022-07-18,136.0,-80.3030555555556,36.515
USGS-02068500,2022-07-19,185.0,-80.3030555555556,36.515
USGS-02068500,2022-07-20,168.0,-80.3030555555556,36.515
USGS-02068500,2022-07-21,183.0,-80.3030555555556,36.515
USGS-02068500,2022-07-22,177.0,-80.3030555555556,36.515
USGS-02068500,2022-07-23,152.0,-80.3030555555556,36.515
USGS-02068500,2022-07-24,125.0,-80.3030555555556,36.515
USGS-02068500,2022-07-25,287.0,-80.3030555555556,36.515
USGS-02068500,2022-07-26,298.0,-80.3030555555556,36.515
USGS-02068500,2022-07-27,260.0,-80.3030555555556,36.515
USGS-02068500,2022-07-28,236.0,-80.3030555555556,36.515
USGS-02068500,2022-07-29,183.0,-80.3030555555556,36.515
USGS-02068500,2022-07-30,141.0,-80.3030555555556,36.515
USGS-02068500,2022-07-31,120.0,-80.3030555555556,36.515
USGS-02068500,2022-08-01,191.0,-80.3030555555556,36.515
USGS-02068500,2022-08-02,152.0,-80.3030555555556,36.515
USGS-02068500,2022-08-03,125.0,-80.3030555555556,36.515
USGS-02068500,2022-08-04,133.0,-80.3030555555556,36.515
USGS-02068500,2022-08-05,116.0,-80.3030555555556,36.515
USGS-02068500,2022-08-06,200.0,-80.3030555555556,36.515
USGS-02068500,2022-08-07,143.0,-80.3030555555556,36.515
USGS-02068500,2022-08-08,134.0,-80.3030555555556,36.515
USGS-02068500,2022-08-09,150.0,-80.3030555555556,36.515
USGS-02068500,2022-08-10,144.0,-80.3030555555556,36.515
USGS-02068500,2022-08-11,162.0,-80.3030555555556,36.515
USGS-02068500,2022-08-12,150.0,-80.3030555555556,36.515
USGS-02068500,2022-08-13,133.0,-80.3030555555556,36.515
USGS-02068500,2022-08-14,125.0,-80.3030555555556,36.515
USGS-02068500,2022-08-15,150.0,-80.3030555555556,36.515
USGS-02068500,2022-08-16,163.0,-80.3030555555556,36.515
USGS-02068500,2022-08-17,143.0,-80.3030555555556,36.515
USGS-02068500,2022-08-18,143.0,-80.3030555555556,36.515
USGS-02068500,2022-08-19,139.0,-80.3030555555556,36.515
USGS-02068500,2022-08-20,104.0,-80.3030555555556,36.515
USGS-02068500,2022-08-21,103.0,-80.3030555555556,36.515
USGS-02068500,2022-08-22,481.0,-80.3030555555556,36.515
USGS-02068500,2022-08-23,256.0,-80.3030555555556,36.515
USGS-02068500,2022-08-24,200.0,-80.3030555555556,36.515
USGS-02068500,2022-08-25,194.0,-80.3030555555556,36.515
USGS-02068500,2022-08-26,183.0,-80.3030555555556,36.515
USGS-02068500,2022-08-27,160.0,-80.3030555555556,36.515
USGS-02068500,2022-08-28,130.0,-80.3030555555556,36.515
USGS-02068500,2022-08-29,146.0,-80.3030555555556,36.515
USGS-02068500,2022-08-30,259.0,-80.3030555555556,36.515
USGS-02068500,2022-08-31,199.0,-80.3030555555556,36.515
USGS-02068500,2022-09-01,148.0,-80.3030555555556,36.515
USGS-02068500,2022-09-02,131.0,-80.3030555555556,36.515
USGS-02068500,2022-09-03,115.0,-80.3030555555556,36.515
USGS-02068500,2022-09-04,119.0,-80.3030555555556,36.515
USGS-02068500,2022-09-05,427.0,-80.3030555555556,36.515
USGS-02068500,2022-09-06,345.0,-80.3030555555556,36.515
USGS-02068500,2022-09-07,292.0,-80.3030555555556,36.515
USGS-02068500,2022-09-08,215.0,-80.3030555555556,36.515
USGS-02068500,2022-09-09,213.0,-80.3030555555556,36.515
USGS-02068500,2022-09-10,266.0,-80.3030555555556,36.515
USGS-02068500,2022-09-11,358.0,-80.3030555555556,36.515
USGS-02068500,2022-09-12,274.0,-80.3030555555556,36.515
USGS-02068500,2022-09-13,178.0,-80.3030555555556,36.515
USGS-02068500,2022-09-14,160.0,-80.3030555555556,36.515
USGS-02068500,2022-09-15,149.0,-80.3030555555556,36.515
USGS-02068500,2022-09-16,141.0,-80.3030555555556,36.515
USGS-02068500,2022-09-17,148.0,-80.3030555555556,36.515
USGS-02068500,2022-09-18,172.0,-80.3030555555556,36.515
USGS-02068500,2022-09-19,130.0,-80.3030555555556,36.515
USGS-02068500,2022-09-20,114.0,-80.3030555555556,36.515
USGS-02068500,2022-09-21,104.0,-80.3030555555556,36.515
USGS-02068500,2022-09-22,116.0,-80.3030555555556,36.515
USGS-02068500,2022-09-23,108.0,-80.3030555555556,36.515
USGS-02068500,2022-09-24,119.0,-80.3030555555556,36.515
USGS-02068500,2022-09-25,144.0,-80.3030555555556,36.515
USGS-02068500,2022-09-26,113.0,-80.3030555555556,36.515
USGS-02068500,2022-09-27,107.0,-80.3030555555556,36.515
USGS-02068500,2022-09-28,152.0,-80.3030555555556,36.515
USGS-02068500,2022-09-29,180.0,-80.3030555555556,36.515
USGS-02068500,2022-09-30,146.0,-80.3030555555556,36.515
USGS-02068500,2022-10-01,175.0,-80.3030555555556,36.515
USGS-02068500,2022-10-02,129.0,-80.3030555555556,36.515
USGS-02068500,2022-10-03,118.0,-80.3030555555556,36.515
USGS-02068500,2022-10-04,113.0,-80.3030555555556,36.515
USGS-02068500,2022-10-05,111.0,-80.3030555555556,36.515
USGS-02068500,2022-10-06,109.0,-80.3030555555556,36.515
USGS-02068500,2022-10-07,114.0,-80.3030555555556,36.515
USGS-02068500,2022-10-08,197.0,-80.3030555555556,36.515
USGS-02068500,2022-10-09,197.0,-80.3030555555556,36.515
USGS-02068500,2022-10-10,159.0,-80.3030555555556,36.515
USGS-02068500,2022-10-11,97.5,-80.3030555555556,36.515
USGS-02068500,2022-10-12,89.3,-80.3030555555556,36.515
USGS-02068500,2022-10-13,158.0,-80.3030555555556,36.515
USGS-02068500,2022-10-14,126.0,-80.3030555555556,36.515
USGS-02068500,2022-10-15,119.0,-80.3030555555556,36.515
USGS-02068500,2022-10-16,154.0,-80.3030555555556,36.515
USGS-02068500,2022-10-17,130.0,-80.3030555555556,36.515
USGS-02068500,2022-10-18,112.0,-80.3030555555556,36.515
USGS-02068500,2022-10-19,111.0,-80.3030555555556,36.515
USGS-02068500,2022-10-20,205.0,-80.3030555555556,36.515
USGS-02068500,2022-10-21,175.0,-80.3030555555556,36.515
USGS-02068500,2022-10-22,100.0,-80.3030555555556,36.515
USGS-02068500,2022-10-23,85.3,-80.3030555555556,36.515
